rid,EHMN,old_rid,Metabolite name,other
1750,CE5242,2127,2-hydroxyestrone-1-S-glutathione,
1751,CE5242,2127,2-hydroxyestrone-1-S-glutathione,
1752,CE5242,2127,2-hydroxyestrone-1-S-glutathione,
1753,CE5242,2127,2-hydroxyestrone-1-S-glutathione,
1754,CE5243,2128,4-hydroxy-17beta-estradiol-2-S-glutathione,
1755,CE5243,2128,4-hydroxy-17beta-estradiol-2-S-glutathione,
1756,CE5243,2128,4-hydroxy-17beta-estradiol-2-S-glutathione,
1757,CE5243,2128,4-hydroxy-17beta-estradiol-2-S-glutathione,
1758,CE5244,2129,4-hydroxyestrone-2-S-glutathione,
1759,CE5244,2129,4-hydroxyestrone-2-S-glutathione,
1760,CE5244,2129,4-hydroxyestrone-2-S-glutathione,
1761,CE5244,2129,4-hydroxyestrone-2-S-glutathione,
1762,CE5249,2134,"17beta-estradiol-3,4-quinone",
1763,CE5249,2134,"17beta-estradiol-3,4-quinone",
1764,CE5249,2134,"17beta-estradiol-3,4-quinone",
1765,CE5249,2134,"17beta-estradiol-3,4-quinone",
1766,CE5250,2135,"17beta-estradiol-2,3-quinone",
1767,CE5250,2135,"17beta-estradiol-2,3-quinone",
1768,CE5250,2135,"17beta-estradiol-2,3-quinone",
1769,CE5250,2135,"17beta-estradiol-2,3-quinone",
1770,CE5251,2136,"estrone-3,4-quinone",
1771,CE5251,2136,"estrone-3,4-quinone",
1772,CE5251,2136,"estrone-3,4-quinone",
1773,CE5251,2136,"estrone-3,4-quinone",
1774,CE5252,2137,"estrone-2,3-quinone",
1775,CE5252,2137,"estrone-2,3-quinone",
1776,CE5252,2137,"estrone-2,3-quinone",
1777,CE5252,2137,"estrone-2,3-quinone",
1778,CE5253,2138,"17beta-estradiol-3,4-semiquinone",
1779,CE5254,2139,"17beta-estradiol-2,3-semiquinone",
1780,CE5255,2140,"estrone-3,4-semiquinone",
1781,CE5256,2141,"estrone-2,3-semiquinone",
1782,CE5272,2142,"3,4-dihydro-1,4-benzothiazine-3-carboxylate",
1783,CE5274,2143,"3,5-dihydroxy-3,4-dihydro-1,4-benzothiazine",
1784,CE5276,2144,dopamine o-quinone,
1785,CE5276,2144,dopamine o-quinone,
1786,CE5276,2144,dopamine o-quinone,
1787,CE5277,2145,aminochrome o-semiquinone,
1788,CE5278,2146,dopachrome o-semiquinone,
1789,CE5304,2147,15-deoxy-PGD2,
1790,CE5305,2148,"3(S),6(R)-dihydroxy-tetradec-8Z-enoate",
1791,CE5306,2149,"3(S),8(R)-dihydroxy-6E,10Z-hexadecadienoate",
1792,CE5307,2150,"3-oxo-10(R)-hydroxy-octadeca-6E,8E,12Z-trienoate",
1793,CE5307,2150,"3-oxo-10(R)-hydroxy-octadeca-6E,8E,12Z-trienoate",
1794,CE5307,2150,"3-oxo-10(R)-hydroxy-octadeca-6E,8E,12Z-trienoate",
1795,CE5308,2151,3-oxo-6(R)-hydroxy-tetradec-8-cis-enoate,
1796,CE5309,2152,"3-oxo-8(R)-hydroxy-hexadeca-6E,10Z-dienoate",
1797,CE5310,2153,4(R)-hydroxy-dodec-6Z-enoate,
1798,CE5311,2154,"6(R)-hydroxy-tetradeca-2E,4E,8Z-trienoate",
1799,CE5312,2155,"6(R)-hydroxy-tetradeca-2E,8Z-dienoate",
1800,CE5313,2156,"6(R)-hydroxy-tetradeca-4E,8Z-dienoate",
1801,CE5314,2157,"8(R)-hydroxy-hexadeca-2E,4E,6E,10Z-tetraenoate",
1802,CE5315,2158,"8(R)-hydroxy-hexadeca-2E,6E,10Z-trienoate",
1803,CE5316,2159,"8(R)-hydroxy-hexadeca-4E,6E,10Z-trienoate",
1804,CE5317,2160,"3(S),6(S)-dihydroxy-tetradec-8Z-enoate",
1805,CE5318,2161,"3(S),8(S)-dihydroxy-6E,10Z-hexadecadienoate",
1806,CE5319,2162,"3-oxo-10(S)-hydroxy-octadeca-6E,8E,12Z-trienoate",
1807,CE5319,2162,"3-oxo-10(S)-hydroxy-octadeca-6E,8E,12Z-trienoate",
1808,CE5319,2162,"3-oxo-10(S)-hydroxy-octadeca-6E,8E,12Z-trienoate",
1809,CE5320,2163,3-oxo-6(S)-hydroxy-tetradec-8Z-enoate,
1810,CE5321,2164,"3-oxo-8(S)-hydroxy-hexadeca-6E,10Z-dienoate",
1811,CE5322,2165,4(S)-hydroxy-dodec-6Z-enoate,
1812,CE5323,2166,"6(S)-hydroxy-tetradeca-2E,4E,8Z-trienoate",
1813,CE5324,2167,"6(S)-hydroxy-tetradeca-2E,8Z-dienoate",
1814,CE5325,2168,"6(S)-hydroxy-tetradeca-4E,8Z-dienoate",
1815,CE5326,2169,"8(S)-hydroxy-hexadeca-2E,4E,6E,10Z-tetraenoate",
1816,CE5327,2170,"8(S)-hydroxy-hexadeca-2E,6E,10Z-trienoate",
1817,CE5328,2171,"8(S)-hydroxy-hexadeca-4E,6E-10Z-trienoate",
1818,CE5329,2172,"3(S),12(S)-dihydroxy-5-oxo-eicosa-8E,10E,14Z-trienoyl-CoA",
1819,CE5329,2172,"3(S),12(S)-dihydroxy-5-oxo-eicosa-8E,10E,14Z-trienoyl-CoA",
1820,CE5329,2172,"3(S),12(S)-dihydroxy-5-oxo-eicosa-8E,10E,14Z-trienoyl-CoA",
1821,CE5331,2173,"3,5-dioxo-12(S)-hydroxy-eicosa-8E,10E,14Z-trienoyl-CoA",
1822,CE5331,2173,"3,5-dioxo-12(S)-hydroxy-eicosa-8E,10E,14Z-trienoyl-CoA",
1823,CE5331,2173,"3,5-dioxo-12(S)-hydroxy-eicosa-8E,10E,14Z-trienoyl-CoA",
1824,CE5337,2174,"3-oxo-10(S)-hydroxy-octadeca-6E,8E,12Z-trienoyl-CoA",
1825,CE5337,2174,"3-oxo-10(S)-hydroxy-octadeca-6E,8E,12Z-trienoyl-CoA",
1826,CE5337,2174,"3-oxo-10(S)-hydroxy-octadeca-6E,8E,12Z-trienoyl-CoA",
1827,CE5341,2175,"5-oxo-12(S)-hydroxy-eicosa-2E,8E,10E,14Z-tetraenoyl-CoA",
1828,CE5341,2175,"5-oxo-12(S)-hydroxy-eicosa-2E,8E,10E,14Z-tetraenoyl-CoA",
1829,CE5342,2176,"5-oxo-12(S)-hydroxy-eicosa-8E,10E,14Z-trienoyl-CoA",
1830,CE5342,2176,"5-oxo-12(S)-hydroxy-eicosa-8E,10E,14Z-trienoyl-CoA",
1831,CE5342,2176,"5-oxo-12(S)-hydroxy-eicosa-8E,10E,14Z-trienoyl-CoA",
1832,CE5342,2176,"5-oxo-12(S)-hydroxy-eicosa-8E,10E,14Z-trienoyl-CoA",
1833,CE5343,2177,"6,7-dihydro-5-oxo-12-epi-leukotriene B",
1834,CE5343,2177,"6,7-dihydro-5-oxo-12-epi-leukotriene B",
1835,CE5343,2177,"6,7-dihydro-5-oxo-12-epi-leukotriene B",
1836,CE5343,2177,"6,7-dihydro-5-oxo-12-epi-leukotriene B",
1837,CE5344,2178,"3(S),12(R)-dihydroxy-5-oxo-eicosa-8E,10E,14Z-trienoyl-CoA",
1838,CE5344,2178,"3(S),12(R)-dihydroxy-5-oxo-eicosa-8E,10E,14Z-trienoyl-CoA",
1839,CE5344,2178,"3(S),12(R)-dihydroxy-5-oxo-eicosa-8E,10E,14Z-trienoyl-CoA",
1840,CE5345,2179,"3,5-dioxo-12(R)-hydroxy-eicosa-8E,10E,14Z-trienoyl-CoA",
1841,CE5345,2179,"3,5-dioxo-12(R)-hydroxy-eicosa-8E,10E,14Z-trienoyl-CoA",
1842,CE5345,2179,"3,5-dioxo-12(R)-hydroxy-eicosa-8E,10E,14Z-trienoyl-CoA",
1843,CE5346,2180,"3-oxo-10(R)-hydroxy-octadeca-6E,8E,12Z-trienoyl-CoA",
1844,CE5346,2180,"3-oxo-10(R)-hydroxy-octadeca-6E,8E,12Z-trienoyl-CoA",
1845,CE5346,2180,"3-oxo-10(R)-hydroxy-octadeca-6E,8E,12Z-trienoyl-CoA",
1846,CE5347,2181,"5-oxo-12(R)-hydroxy-eicosa-2E,8E,10E,14Z-tetraenoyl-CoA",
1847,CE5347,2181,"5-oxo-12(R)-hydroxy-eicosa-2E,8E,10E,14Z-tetraenoyl-CoA",
1848,CE5348,2182,"5-oxo-12(R)-hydroxy-eicosa-8E,10E,14Z-trienoyl-CoA",
1849,CE5348,2182,"5-oxo-12(R)-hydroxy-eicosa-8E,10E,14Z-trienoyl-CoA",
1850,CE5348,2182,"5-oxo-12(R)-hydroxy-eicosa-8E,10E,14Z-trienoyl-CoA",
1851,CE5348,2182,"5-oxo-12(R)-hydroxy-eicosa-8E,10E,14Z-trienoyl-CoA",
1852,CE5349,2183,5-oxo-6E-12-epi-leukotriene B4,
1853,CE5349,2183,5-oxo-6E-12-epi-leukotriene B4,
1854,CE5349,2183,5-oxo-6E-12-epi-leukotriene B4,
1855,CE5349,2183,5-oxo-6E-12-epi-leukotriene B4,
1856,CE5352,2185,"6,7-dihydro-leukotriene B4",
1857,CE5352,2185,"6,7-dihydro-leukotriene B4",
1858,CE5456,2186,(R)-2-hydroxy-4-methylpentanoate,
1859,CE5525,2187,12-oxo-20-carboxy-leukotriene B4,
1860,CE5525,2187,12-oxo-20-carboxy-leukotriene B4,
1861,CE5525,2187,12-oxo-20-carboxy-leukotriene B4,
1862,CE5526,2188,13-oxy radical-octadecadienoate,
1863,CE5527,2189,"12,13-epoxylinoleic acid radical",
1864,CE5528,2190,"12,13-epoxy-9-alkoxy-10E-octadecenoate",
1865,CE5530,2192,"7alpha,27-dihydroxycholesterol",
1866,CE5531,2193,12-oxo-c-LTB3,
1867,CE5531,2193,12-oxo-c-LTB3,
1868,CE5531,2193,12-oxo-c-LTB3,
1869,CE5531,2193,12-oxo-c-LTB3,
1870,CE5533,2194,"9,11-cycloperoxy-15-hydroperoxy-5Z,13E-eicosadienoate",
1871,CE5534,2195,"9,11-cycloperoxy-5-hydroperoxy-6E,14Z-eicosadienoate",
1872,CE5535,2196,"9-peroxy-5Z,7E,11Z,14Z-eicosatetraenoate",
1873,CE5536,2197,adrenochrome,
1874,CE5536,2197,adrenochrome,
1875,CE5537,2198,"11-peroxy-5Z,8Z,12E,14Z-eicosatetraenoate",
1876,CE5538,2199,noradrenochrome,
1877,CE5538,2199,noradrenochrome,
1878,CE5538,2199,noradrenochrome,
1879,CE5541,2200,adrenochrome o-semiquinone,
1880,CE5542,2201,noradrenochrome o-semiquinone,
1881,CE5544,2202,5-S-glutathionyl-dopachrome hydroquinone,
1882,CE5544,2202,5-S-glutathionyl-dopachrome hydroquinone,
1883,CE5545,2203,5-S-glutathionyl-aminochrome reduced,
1884,CE5545,2203,5-S-glutathionyl-aminochrome reduced,
1885,CE5546,2204,5-S-glutathionyl-adrenochrome hydroquinone,
1886,CE5546,2204,5-S-glutathionyl-adrenochrome hydroquinone,
1887,CE5547,2205,5-S-glutathionyl-noradrenochrome hydroquinone,
1888,CE5547,2205,5-S-glutathionyl-noradrenochrome hydroquinone,
1889,CE5560,2208,glycolithocholate,
1890,CE5586,2210,"N-[(E)-4-ammoniobutylidene]propane-1,3-diaminium",
1891,CE5588,2211,deoxyhypusine,
1892,CE5591,2214,4-OH-13-cis-retinal,
1893,CE5591,2214,4-OH-13-cis-retinal,
1894,CE5592,2215,4-OH-9-cis-retinal,
1895,CE5592,2215,4-OH-9-cis-retinal,
1896,CE5593,2216,4-OH-retinal,
1897,CE5593,2216,4-OH-retinal,
1898,CE5594,2217,"9,13-cis-retinoate",
1899,CE5626,2221,salsolinol 1-carboxylate,
1900,CE5627,2222,salsoline-1-carboxylate,
1901,CE5629,2223,"1,2-dehydrosalsolinol",
1902,CE5643,2224,peroxynitrite,
1903,CE5653,2233,4-oxo-9-cis-retinoate,
1904,CE5653,2233,4-oxo-9-cis-retinoate,
1905,CE5654,2234,4-oxo-13-cis-retinoate,
1906,CE5654,2234,4-oxo-13-cis-retinoate,
1907,CE5655,2235,13'-hydroxy-gama-tocopherol,
1908,CE5655,2235,13'-hydroxy-gama-tocopherol,
1909,CE5656,2236,lipoyl-AMP(1-),
1910,CE5661,2237,15-oxo-lipoxin A4,
1911,CE5662,2238,"13,14-dihydro-15-oxo-lipoxin A4",
1912,CE5665,2240,leukoaminochrome,
1913,CE5698,2241,"1,4-benzothiazine-o-quinonimine",
1914,CE5700,2242,12-hydroperoxyeicosatetraenoate glyceryl ester,
1915,CE5700,2242,12-hydroperoxyeicosatetraenoate glyceryl ester,
1916,CE5726,2254,Prostaglandin PGE2 1-glyceryl ester,
1917,CE5727,2255,Prostaglandin PGE2 3-glyceryl ester,
1918,CE5730,2256,Prostaglandin PGB2 glyceryl ester,
1919,CE5747,2261,N-retinylidene-N-retinylethanolamine,
1920,CE5752,2262,iso-A2E(13-cis),
1921,CE5753,2263,iso-A2E(11-cis),
1922,CE5754,2264,iso-A2E(9-cis),
1923,CE5755,2265,"iso-A2E(9,13-di-cis)",
1924,CE5756,2266,9-cis-retinoyl-beta-D-glucuronide,
1925,CE5756,2266,9-cis-retinoyl-beta-D-glucuronide,
1926,CE5757,2267,4-oxo-9-cis-retinoyl-beta-glucuronide,
1927,CE5757,2267,4-oxo-9-cis-retinoyl-beta-glucuronide,
1928,CE5775,2268,iso-A2E(9'-cis),
1929,CE5776,2269,iso-A2E(11'-cis),
1930,CE5782,2271,somatostatin,
1931,CE5783,2272,Somatostatin fragment 3-14,
1932,CE5786,2273,kinetensin,
1933,CE5786,2273,kinetensin,
1934,CE5787,2274,kinetensin 1-3,
1935,CE5788,2275,kinetensin 1-7,
1936,CE5788,2275,kinetensin 1-7,
1937,CE5789,2276,kinetensin 1-8,
1938,CE5789,2276,kinetensin 1-8,
1939,CE5791,2278,kinetensin 4-8,
1940,CE5794,2279,neuromedin B,
1941,CE5794,2279,neuromedin B,
1942,CE5795,2280,neuromedin B (1-3),
1943,CE5795,2280,neuromedin B (1-3),
1944,CE5796,2281,neuromedin B (4-10),
1945,CE5796,2281,neuromedin B (4-10),
1946,CE5797,2282,neuromedin N,
1947,CE5797,2282,neuromedin N,
1948,CE5798,2283,neuromedin N (1-4),
1949,CE5798,2283,neuromedin N (1-4),
1950,CE5815,2287,20-hydroxy-5S-HETE,
1951,CE5815,2287,20-hydroxy-5S-HETE,
1952,CE5820,2289,histidyl-prolinamide,
1953,CE5828,2295,"5,9,11-trihydroxyprosta-6E,14Z-dien-1-oate",
1954,CE5829,2296,5-HT-moduline,
1955,CE5835,2297,8alpha-hydroxytocopherone,
1956,CE5837,2298,"7,8-epoxy-8alpha-hydroperoxytocopherone",
1957,CE5838,2299,"5,6-epoxy-alpha-tocopheryl quinone",
1958,CE5839,2300,"4alpha,5-epoxy-8alpha-hydroperoxytocopherone",
1959,CE5840,2301,"2,3-epoxy-alpha-tocopheryl quinone",
1960,CE5842,2303,13'-hydroxy-alpha-tocopherol,
1961,CE5842,2303,13'-hydroxy-alpha-tocopherol,
1962,CE5843,2304,13'-carboxy-alpha-tocopherol,
1963,CE5843,2304,13'-carboxy-alpha-tocopherol,
1964,CE5853,2313,alpha-CEHC-glucuronide,
1965,CE5853,2313,alpha-CEHC-glucuronide,
1966,CE5853,2313,alpha-CEHC-glucuronide,
1967,CE5853,2313,alpha-CEHC-glucuronide,
1968,CE5854,2314,gama-CEHC-glucuronide,
1969,CE5854,2314,gama-CEHC-glucuronide,
1970,CE5854,2314,gama-CEHC-glucuronide,
1971,CE5854,2314,gama-CEHC-glucuronide,
1972,CE5860,2318,N-acetyl-5-methoxykynuramine,
1973,CE5865,2319,L-leucyl-L-serine,
1974,CE5866,2320,L-alanyl-L-leucine,
1975,CE5867,2321,N-acetyl-seryl-aspartyl-lysyl-proline,
1976,CE5867,2321,N-acetyl-seryl-aspartyl-lysyl-proline,
1977,CE5868,2322,N-acetyl-seryl-aspartate,
1978,CE5868,2322,N-acetyl-seryl-aspartate,
1979,CE5869,2323,lysyl-proline,
1980,CE5869,2323,lysyl-proline,
1981,CE5875,2324,2-methylglutaconyl-CoA,
1982,CE5898,2331,pentyl radical,
1983,CE5920,2339,"13-oxo-9Z,11E-tridecadienoate",
1984,CE5921,2340,octanoate radical,
1985,CE5922,2341,"12,13-epoxy-9-hydroperoxy-10E-octadecenoate",
1986,CE5924,2342,"9,11,15-trihydroxyprosta-5Z,13E-dien-1-oate",
1987,CE5925,2343,"12-peroxy-5Z,8Z,10E,14Z-eicosatetraenoate",
1988,CE5926,2344,"11,15-cyclo-12,14-cycloperoxy-8-hydroperoxy-5Z,9E-eicosadienoic",
1989,CE5928,2345,"8-peroxy-5Z,9E,11Z,14Z-eicosatetraenoate",
1990,CE5929,2346,"11,15-cyclo-8,12,14-trihydroxy-(5Z,9E)-eicosadienoic acid",
1991,CE5930,2347,"5,9-cyclo-6,8-cycloperoxy-12-hydroperoxy-(10E,14Z)-eicosadienoic acid",
1992,CE5931,2348,"5,9-cyclo-6,8,12-trihydroxy-(10E,14Z)-eicosadienoic acid",
1993,CE5932,2349,"13,14-epoxy-retinol",
1994,CE5934,2350,3(R)-hydroxy-pristanoyl-CoA,
1995,CE5935,2351,"(2S,6R,10R)-trimethyl-hendecanoyl-CoA",
1996,CE5936,2352,"(2R,6R,10R)-trimethyl-hendecanoyl-CoA",
1997,CE5938,2353,"(4R,8R,12R)-trimethyl-2E-tridecenoyl-CoA",
1998,CE5939,2354,"3-oxo-(4R,8R,12R)-trimethyl-tridecanoyl-CoA",
1999,CE5940,2355,"3(R)-hydroxy-(4R,8R,12R)-trimethyl-tridecanoyl-CoA",
2000,CE5941,2356,"(2S,6R,10R)-trimethyl-2E-hendecenoyl-CoA",
2001,CE5942,2357,"3-oxo-(2S,6R,10R)-trimethyl-hendecanoyl-CoA",
2002,CE5943,2358,"3(R)-hydroxy-(2S,6R,10)-trimethyl-hendecanoyl-CoA",
2003,CE5944,2359,"10,11-dihydro-12-oxo-LTB4",
2004,CE5944,2359,"10,11-dihydro-12-oxo-LTB4",
2005,CE5944,2359,"10,11-dihydro-12-oxo-LTB4",
2006,CE5945,2360,"10,11-dihydro-20-dihydroxy-LTB4",
2007,CE5945,2360,"10,11-dihydro-20-dihydroxy-LTB4",
2008,CE5946,2361,"10,11-dihydro-20-trihydroxy-leukotriene B4",
2009,CE5946,2361,"10,11-dihydro-20-trihydroxy-leukotriene B4",
2010,CE5947,2362,"20-COOH-10,11-dihydro-LTB4",
2011,CE5947,2362,"20-COOH-10,11-dihydro-LTB4",
2012,CE5947,2362,"20-COOH-10,11-dihydro-LTB4",
2013,CE5956,2363,"trans,trans,cis-geranyl-geranyl-PP",
2014,CE5966,2367,"3-oxo-5(S),12(R)-dihydroxy-eicosa-8-trans-6,14-cis-trienoyl-CoA",
2015,CE5966,2367,"3-oxo-5(S),12(R)-dihydroxy-eicosa-8-trans-6,14-cis-trienoyl-CoA",
2016,CE5966,2367,"3-oxo-5(S),12(R)-dihydroxy-eicosa-8-trans-6,14-cis-trienoyl-CoA",
2017,CE5967,2368,"3(S),10(R)-OH-octadeca-6-trans-4,12-cis-trienoyl-CoA",
2018,CE5967,2368,"3(S),10(R)-OH-octadeca-6-trans-4,12-cis-trienoyl-CoA",
2019,CE5967,2368,"3(S),10(R)-OH-octadeca-6-trans-4,12-cis-trienoyl-CoA",
2020,CE5968,2369,"3(S),10(R)-OH-octadeca-6-trans-4,12-cis-trienoate",
2021,CE5968,2369,"3(S),10(R)-OH-octadeca-6-trans-4,12-cis-trienoate",
2022,CE5968,2369,"3(S),10(R)-OH-octadeca-6-trans-4,12-cis-trienoate",
2023,CE5969,2370,"10,11-dihydro-LTB4-CoA",
2024,CE5969,2370,"10,11-dihydro-LTB4-CoA",
2025,CE5969,2370,"10,11-dihydro-LTB4-CoA",
2026,CE5969,2370,"10,11-dihydro-LTB4-CoA",
2027,CE5970,2371,"5(S),12(R)-dihydroxy-eicosa-2,8-trans-6,14-cis-tetraenoyl-CoA",
2028,CE5970,2371,"5(S),12(R)-dihydroxy-eicosa-2,8-trans-6,14-cis-tetraenoyl-CoA",
2029,CE5971,2372,"3(S),5(S),12(R)-trihydroxy-eicosa-8-trans-6,14-cis-trienoyl-CoA",
2030,CE5971,2372,"3(S),5(S),12(R)-trihydroxy-eicosa-8-trans-6,14-cis-trienoyl-CoA",
2031,CE5971,2372,"3(S),5(S),12(R)-trihydroxy-eicosa-8-trans-6,14-cis-trienoyl-CoA",
2032,CE5976,2373,"12-oxo-10,11-dihydro-20-COOH-LTB4",
2033,CE5976,2373,"12-oxo-10,11-dihydro-20-COOH-LTB4",
2034,CE5976,2373,"12-oxo-10,11-dihydro-20-COOH-LTB4",
2035,CE5982,2374,melatonin radical,
2036,CE5986,2376,5-nitro-gama-tocopherol,
2037,CE5994,2377,20-oxo-leukotriene E4,
2038,CE5995,2378,20-COOH-leukotriene E4,
2039,CE6000,2379,nitrosoperoxycarbonate,
2040,CE6027,2381,"24,25,26,27-tetranor-23-oxo-hydroxyvitamin D3",
2041,CE6027,2381,"24,25,26,27-tetranor-23-oxo-hydroxyvitamin D3",
2042,CE6031,2383,androsterone sulfate,
2043,CE6031,2383,androsterone sulfate,
2044,CE6031,2383,androsterone sulfate,
2045,CE6182,2388,20-CoA-20-oxo-leukotriene B4,
2046,CE6182,2388,20-CoA-20-oxo-leukotriene B4,
2047,CE6182,2388,20-CoA-20-oxo-leukotriene B4,
2048,CE6182,2388,20-CoA-20-oxo-leukotriene B4,
2049,CE6183,2389,"18,20-dioxo-20-CoA-leukotriene B4",
2050,CE6183,2389,"18,20-dioxo-20-CoA-leukotriene B4",
2051,CE6183,2389,"18,20-dioxo-20-CoA-leukotriene B4",
2052,CE6184,2390,18-CoA-18-oxo-dinorleukotriene B4,
2053,CE6184,2390,18-CoA-18-oxo-dinorleukotriene B4,
2054,CE6184,2390,18-CoA-18-oxo-dinorleukotriene B4,
2055,CE6185,2391,omega-carboxy-trinor-leukotriene B4,
2056,CE6185,2391,omega-carboxy-trinor-leukotriene B4,
2057,CE6185,2391,omega-carboxy-trinor-leukotriene B4,
2058,CE6186,2392,18E-20-oxo-20-CoA-LTB4,
2059,CE6186,2392,18E-20-oxo-20-CoA-LTB4,
2060,CE6187,2393,20-CoA-20-oxo-18R-hydroxyleucotriene B4,
2061,CE6187,2393,20-CoA-20-oxo-18R-hydroxyleucotriene B4,
2062,CE6187,2393,20-CoA-20-oxo-18R-hydroxyleucotriene B4,
2063,CE6188,2394,CoA-omega-COOH-dinor-LTE4,
2064,CE6189,2395,CoA-20-COOH-18-oxo-LTE4,
2065,CE6190,2396,CoA-20-COOH-LTE4,
2066,CE6191,2397,18E-20-oxo-20-CoA-LTE4,
2067,CE6192,2398,18(R)-hydroxy-20-oxo-20-CoA-LTE4,
2068,CE6193,2399,18-carboxy-dinor-LTE4,
2069,CE6198,2404,"16,18-oxo-18-CoA-dinor-LTE4",
2070,CE6204,2407,CoA-18-COOH-16E-dinor-LTE5,
2071,CE6205,2408,5-methoxytryptophol,
2072,CE6219,2409,gama-tocopheryl quinone,
2073,CE6225,2411,16E-18-oxo-18-CoA-dinor-LTE4,
2074,CE6226,2412,16(S)-hydroxy-18-oxo-18-CoA-LTE4,
2075,CE6227,2413,CoA-18-COOH-15E-dinor-LTE4,
2076,CE6228,2414,13E-tetranor-16-oxo-16-CoA-LTE4,
2077,CE6229,2415,13E-tetranor-16-carboxy-LTE4,
2078,CE6230,2416,"15-hydroperoxyeicosa-8Z,11Z,13E-trienoate",
2079,CE6232,2417,prostaglandin G1,
2080,CE6232,2417,prostaglandin G1,
2081,CE6234,2418,prostaglandin H1,
2082,CE6234,2418,prostaglandin H1,
2083,CE6235,2419,S-(PGA2)-glutathione,
2084,CE6235,2419,S-(PGA2)-glutathione,
2085,CE6235,2419,S-(PGA2)-glutathione,
2086,CE6240,2422,9-deoxy-delta12-PGD2,
2087,CE6240,2422,9-deoxy-delta12-PGD2,
2088,CE6240,2422,9-deoxy-delta12-PGD2,
2089,CE6241,2423,S-(9-deoxy-delta12-PGD2)-glutathione,
2090,CE6241,2423,S-(9-deoxy-delta12-PGD2)-glutathione,
2091,CE6241,2423,S-(9-deoxy-delta12-PGD2)-glutathione,
2092,CE6242,2424,S-(PGJ2)-glutathione,
2093,CE6242,2424,S-(PGJ2)-glutathione,
2094,CE6242,2424,S-(PGJ2)-glutathione,
2095,CE6243,2425,"S-(9-deoxy-delta9,12-PGD2)-glutathione",
2096,CE6243,2425,"S-(9-deoxy-delta9,12-PGD2)-glutathione",
2097,CE6243,2425,"S-(9-deoxy-delta9,12-PGD2)-glutathione",
2098,CE6244,2426,S-(11-hydroxy-9-deoxy-delta12-PGD2)-glutathione,
2099,CE6245,2427,"S-(11-OH-9-deoxy-delta9,12-PGD2)-glutathione",
2100,CE6247,2429,"5,12,20-TriHETE",
2101,CE6247,2429,"5,12,20-TriHETE",
2102,CE6248,2430,20-OH-hepoxilin A3,
2103,CE6248,2430,20-OH-hepoxilin A3,
2104,CE6250,2431,hepoxilin A3-C,
2105,CE6250,2431,hepoxilin A3-C,
2106,CE6250,2431,hepoxilin A3-C,
2107,CE6250,2431,hepoxilin A3-C,
2108,CE6251,2432,"12,20-DiHETE",
2109,CE6251,2432,"12,20-DiHETE",
2110,CE6252,2433,urate radical,
2111,CE6316,2437,"N,N-dimethyldopaminequinone",
2112,CE6316,2437,"N,N-dimethyldopaminequinone",
2113,CE6316,2437,"N,N-dimethyldopaminequinone",
2114,CE6317,2438,"N,N-dimethylindoliumolate",
2115,CE6415,2445,11-HpODE,
2116,CE6420,2447,8-peroxy-docosahexaenoate,
2117,CE6423,2448,11-peroxy-docosahexaenoate,
2118,CE6426,2449,7-peroxy-docosahexaenoate,
2119,CE6429,2450,14-peroxy-docosahexaenoate,
2120,CE6432,2451,10-peroxy-docosahexaenoate,
2121,CE6435,2452,17-peroxy-docosahexaenoate,
2122,CE6438,2453,16-peroxy-docosahexaenoate,
2123,CE6444,2455,4-hydroperoxy-H4-neuroprostane,
2124,CE6445,2456,7-hydroperoxy-H4-neuroprostane,
2125,CE6446,2457,11-hydroperoxy-H4-neuroprostane,
2126,CE6447,2458,10-hydroperoxy-H4-neuroprostane,
2127,CE6448,2459,14-hydroperoxy-H4-neuroprostane,
2128,CE6449,2460,13-hydroperoxy-H4-neuroprostane,
2129,CE6450,2461,17-hydroperoxy-H4-neuroprostane,
2130,CE6451,2462,20-hydroperoxy-H4-neuroprostane,
2131,CE6452,2463,4-hydroxy-E4-neuroprostane,
2132,CE6453,2464,4-hydroxy-D4-neuroprostane,
2133,CE6454,2465,7-hydroxy-E4-neuroprostane,
2134,CE6455,2466,7-hydroxy-D4-neuroprostane,
2135,CE6456,2467,11-hydroxy-E4-neuroprostane,
2136,CE6457,2468,11-hydroxy-D4-neuroprostane,
2137,CE6458,2469,10-hydroxy-E4-neuroprostane,
2138,CE6459,2470,10-hydroxy-D4-neuroprostane,
2139,CE6460,2471,14-hydroxy-E4-neuroprostane,
2140,CE6461,2472,14-hydroxy-D4-neuroprostane,
2141,CE6462,2473,13-hydroxy-E4-neuroprostane,
2142,CE6463,2474,13-hydroxy-D4-neuroprostane,
2143,CE6464,2475,17-hydroxy-E4-neuroprostane,
2144,CE6465,2476,17-hydroxy-D4-neuroprostane,
2145,CE6466,2477,20-hydroxy-E4-neuroprostane,
2146,CE6467,2478,20-hydroxy-D4-neuroprostane,
2147,CE6502,2488,"9,10-12,13-diepoxy-octadecanoate",
2148,CE6504,2490,"1-hydroperoxy-8-carboxyoctyl 3,4-epoxynon-(2E)-enyl ether",
2149,CE6506,2491,"3,4-epoxynonanal",
2150,CE6508,2492,5-hydroperoxy-EPA,
2151,CE6508,2492,5-hydroperoxy-EPA,
2152,CE7047,2499,gama-tocopheroxyl radical,
